,jfel,jmis,jot,pri,gender,age,charge,Race,two_year_recid
2880,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
216,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3322,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2794,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1593,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1468,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1159,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
611,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
559,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3439,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1
329,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
2676,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3012,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0
576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1735,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2327,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
620,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2575,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
3614,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
2785,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1380,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
290,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2974,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
2557,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
1354,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
3836,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
1404,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
3704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3946,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1
2457,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
1046,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1
3308,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
577,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
2892,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1093,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
2049,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2384,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
3415,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
2238,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
1203,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1851,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1536,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1582,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
804,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
994,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1976,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
867,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
3302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3657,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
2373,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
350,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3677,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
921,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4065,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
2270,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
3153,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
2989,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
2665,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
3372,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1499,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
1041,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2326,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1806,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3626,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3896,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
1437,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
3026,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
244,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
3442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1609,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
2187,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1391,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3681,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1974,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2121,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1668,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3750,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
83,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1
944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
323,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
2164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
2861,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
2640,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2378,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
748,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3561,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2090,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1471,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1991,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1250,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
140,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2027,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
2568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2173,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1329,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1037,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
2180,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3292,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
1180,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
1898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1690,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1
978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2848,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2707,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1692,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3363,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
4057,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
831,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1271,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
238,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
33,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2216,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0
1111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3073,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2225,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1
923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2752,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3925,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1473,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1135,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
1049,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
1914,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2618,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
1502,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4111,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
2869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
3174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
3294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3690,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2754,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2468,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
28,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3365,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
2985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1447,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
2896,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2996,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1
3887,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3898,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2431,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2645,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1505,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
3325,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
3466,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
3853,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1543,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1
2930,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3718,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
1379,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
3240,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
243,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1544,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3844,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3273,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1612,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
4037,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2421,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
773,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
127,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2817,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1745,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
1263,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
2467,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3607,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
3968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1390,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2370,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3020,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
4004,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
2490,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
570,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
3329,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
1627,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2124,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
3531,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3700,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1526,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
920,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2456,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
3266,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
965,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2143,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
4113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1867,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
514,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3703,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
3074,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
2538,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1027,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3183,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1817,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3176,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2633,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
621,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1828,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
2240,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3390,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2602,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
1258,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2564,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3426,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3201,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4110,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2994,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
356,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3725,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3040,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
4033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3644,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1120,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
2845,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1304,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
3245,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
2312,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
2691,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
854,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0
2443,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4079,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
2296,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
2339,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2753,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
146,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
1682,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
2727,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3891,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
2829,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1004,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
1070,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1469,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0
3154,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
913,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3859,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1850,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
2961,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0
2141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3377,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
3063,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1597,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
2758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3832,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
1288,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
2617,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
184,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
2352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2193,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
1688,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
1800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3793,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3633,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
898,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
253,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1266,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
2750,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3304,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2071,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
700,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
1706,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
1864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1531,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
267,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1586,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
875,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
3724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2993,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2251,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0
301,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
431,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3458,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
2749,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
4080,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3267,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
280,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
2624,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
629,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2351,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1826,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
846,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
3101,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
4043,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2142,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1293,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
812,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
3930,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
551,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
1598,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
670,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1908,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
764,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
3099,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3928,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2774,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1510,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1
1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1090,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
2552,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2054,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2866,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
2080,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1518,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
1454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
